task,episode_id,U_success,U_terminal_reason,U_steps,U_collision,U_attempt_id,O_success,O_terminal_reason,O_steps,O_collision,O_attempt_id,OC_success,OC_terminal_reason,OC_steps,OC_collision,OC_attempt_id,R_success,R_terminal_reason,R_steps,R_collision,R_attempt_id,OC_minus_U,O_minus_U,OC_minus_O,R_minus_U,OC_minus_R
PatternLock,3,0,fail,67,0,0,0,fail,33,0,0,0,fail,67,0,0,0,fail,64,0,0,0,0,0,0,0
PatternLock,4,1,success,89,0,0,0,fail,28,0,0,1,success,88,0,0,1,success,85,0,0,0,-1,1,0,0
PatternLock,5,1,success,29,0,0,0,fail,70,0,0,1,success,30,0,0,1,success,29,0,0,0,-1,1,0,0
PatternLock,6,0,fail,31,0,0,0,fail,36,0,0,0,fail,32,0,0,0,fail,35,0,0,0,0,0,0,0
PatternLock,7,0,fail,34,0,0,0,fail,42,0,0,0,fail,33,0,0,0,fail,33,0,0,0,0,0,0,0
PatternLock,8,1,success,91,0,0,0,fail,23,0,0,1,success,91,0,0,1,success,89,0,0,0,-1,1,0,0
PatternLock,9,1,success,69,0,0,0,fail,50,0,0,0,fail,61,0,0,1,success,66,0,0,-1,-1,0,0,-1
PatternLock,10,1,success,99,0,0,0,fail,93,0,0,1,success,89,0,0,0,fail,91,0,0,0,-1,1,-1,1
PatternLock,11,0,fail,103,0,0,0,fail,37,0,0,1,success,114,0,0,1,success,98,0,0,1,0,1,1,0
PatternLock,12,0,fail,41,0,0,0,fail,77,0,0,1,success,101,0,0,0,fail,28,0,0,1,0,1,0,1
PatternLock,13,0,fail,89,0,0,0,fail,32,0,0,0,fail,134,0,1,0,fail,86,0,0,0,0,0,0,0
PatternLock,14,0,fail,68,0,1,0,fail,296,0,0,0,fail,66,0,0,1,success,86,0,1,0,0,0,1,-1
PatternLock,15,0,fail,28,0,0,0,fail,39,0,1,0,fail,24,0,0,0,fail,25,0,0,0,0,0,0,0
PatternLock,16,1,success,104,0,0,0,fail,221,0,0,1,success,120,0,0,1,success,92,0,0,0,-1,1,0,0
PatternLock,17,1,success,64,0,0,0,fail,90,0,0,0,fail,103,0,0,1,success,59,0,0,-1,-1,0,0,-1
PatternLock,18,1,success,64,0,0,0,fail,86,0,0,0,fail,55,0,0,1,success,55,0,0,-1,-1,0,0,-1
PatternLock,19,0,fail,69,0,0,0,fail,77,0,0,0,fail,70,0,0,0,fail,68,0,0,0,0,0,0,0
PatternLock,20,1,success,21,0,0,1,success,24,0,0,1,success,21,0,0,1,success,21,0,0,0,0,0,0,0
PatternLock,21,1,success,91,0,0,0,fail,17,0,0,1,success,94,0,0,1,success,88,0,0,0,-1,1,0,0
PatternLock,22,0,fail,174,0,0,0,fail,20,0,0,0,fail,169,0,0,0,fail,169,0,0,0,0,0,0,0
PatternLock,23,0,fail,154,0,0,0,fail,35,0,0,0,fail,145,0,1,0,fail,154,0,1,0,0,0,0,0
PatternLock,24,1,success,66,0,0,1,success,90,0,0,1,success,72,0,1,1,success,65,0,0,0,0,0,0,0
PatternLock,25,1,success,18,0,1,0,fail,86,0,0,1,success,17,0,1,1,success,18,0,0,0,-1,1,0,0
PatternLock,26,0,fail,60,0,1,0,fail,27,0,0,0,fail,60,0,1,0,fail,61,0,0,0,0,0,0,0
PatternLock,27,0,fail,28,0,0,0,fail,17,0,0,0,fail,92,0,0,0,fail,27,0,0,0,0,0,0,0
PatternLock,28,1,success,29,0,0,0,fail,69,0,1,1,success,29,0,0,1,success,29,0,0,0,-1,1,0,0
PatternLock,29,1,success,28,0,1,0,fail,95,0,0,1,success,28,0,0,1,success,28,0,0,0,-1,1,0,0
PatternLock,30,0,fail,58,0,0,0,fail,20,0,0,0,fail,64,0,0,0,fail,69,0,0,0,0,0,0,0
PatternLock,31,0,fail,51,0,0,0,fail,38,0,0,0,fail,67,0,1,0,fail,50,0,0,0,0,0,0,0
PatternLock,32,1,success,25,0,0,0,fail,78,0,0,1,success,25,0,1,1,success,25,0,0,0,-1,1,0,0
PatternLock,33,0,fail,59,0,0,1,success,100,0,0,1,success,53,0,1,1,success,54,0,0,1,1,0,1,0
PatternLock,34,1,success,83,0,0,0,fail,45,0,0,1,success,89,0,1,1,success,99,0,0,0,-1,1,0,0
PatternLock,35,0,fail,110,0,0,0,fail,33,0,0,0,fail,106,0,0,0,fail,135,0,1,0,0,0,0,0
PatternLock,36,0,fail,124,0,0,0,fail,35,0,0,1,success,87,0,0,0,fail,110,0,0,1,0,1,0,1
PatternLock,37,1,success,64,0,0,0,fail,263,0,0,0,fail,67,0,0,1,success,60,0,0,-1,-1,0,0,-1
PatternLock,38,0,fail,131,0,0,0,fail,26,0,0,0,fail,37,0,0,1,success,142,0,0,0,0,0,1,-1
PatternLock,39,0,fail,90,0,0,0,fail,86,0,0,0,fail,89,0,0,0,fail,87,0,0,0,0,0,0,0
PatternLock,40,1,success,96,0,0,0,fail,32,0,0,1,success,90,0,0,0,fail,101,0,0,0,-1,1,-1,1
PatternLock,41,1,success,103,0,0,0,fail,68,0,0,1,success,115,0,0,1,success,100,0,0,0,-1,1,0,0
PatternLock,42,0,fail,78,0,0,0,fail,25,0,0,0,fail,140,0,0,0,fail,80,0,0,0,0,0,0,0
PatternLock,43,0,fail,49,0,0,0,fail,33,0,0,0,fail,23,0,0,1,success,99,0,0,0,0,0,1,-1
PatternLock,44,1,success,22,0,0,1,success,55,0,0,1,success,22,0,0,1,success,22,0,0,0,0,0,0,0
PatternLock,45,1,success,102,0,0,0,fail,28,0,0,0,fail,115,0,0,1,success,100,0,0,-1,-1,0,0,-1
PatternLock,46,1,success,120,0,0,0,fail,141,0,0,1,success,136,0,0,0,fail,60,0,0,0,-1,1,-1,1
PatternLock,47,0,fail,26,0,0,0,fail,30,0,0,0,fail,26,0,0,0,fail,27,0,0,0,0,0,0,0
PatternLock,48,1,success,22,0,0,0,fail,101,0,0,1,success,22,0,0,1,success,22,0,0,0,-1,1,0,0
PatternLock,49,1,success,56,0,0,0,fail,62,0,0,1,success,69,0,0,1,success,53,0,0,0,-1,1,0,0
RouteStick,0,1,success,154,0,0,0,fail,46,0,0,0,fail,173,0,0,0,fail,153,0,0,-1,-1,0,-1,0
RouteStick,1,1,success,99,0,0,0,fail,46,0,0,1,success,99,0,0,1,success,99,0,0,0,-1,1,0,0
RouteStick,2,1,success,214,0,0,0,fail,51,0,0,0,fail,104,0,0,1,success,207,0,0,-1,-1,0,0,-1
RouteStick,3,1,success,208,0,0,0,fail,49,0,0,1,success,216,0,0,1,success,208,0,0,0,-1,1,0,0
RouteStick,4,1,success,152,0,0,1,success,443,0,0,1,success,155,0,0,1,success,151,0,0,0,0,0,0,0
RouteStick,5,1,success,107,0,0,0,fail,42,0,0,0,fail,106,0,0,1,success,106,0,0,-1,-1,0,0,-1
RouteStick,6,0,fail,99,0,0,0,fail,52,0,0,1,success,208,0,0,0,fail,96,0,0,1,0,1,0,1
RouteStick,7,0,fail,105,0,0,0,fail,69,0,0,0,fail,108,0,0,0,fail,103,0,0,0,0,0,0,0
RouteStick,8,1,success,151,0,0,0,fail,48,0,0,1,success,151,0,0,1,success,150,0,0,0,-1,1,0,0
RouteStick,9,1,success,150,0,0,0,fail,126,0,0,0,fail,153,0,0,1,success,150,0,0,-1,-1,0,0,-1
RouteStick,10,1,success,198,0,0,0,fail,52,0,0,1,success,211,0,0,1,success,196,0,0,0,-1,1,0,0
RouteStick,11,0,fail,107,0,0,0,fail,102,0,0,0,fail,108,0,0,0,fail,107,0,0,0,0,0,0,0
RouteStick,12,0,fail,102,0,0,0,fail,104,0,0,1,success,152,0,0,0,fail,100,0,0,1,0,1,0,1
RouteStick,13,1,success,101,0,0,0,fail,48,0,0,0,fail,100,0,0,1,success,101,0,0,-1,-1,0,0,-1
RouteStick,14,0,fail,204,0,0,0,fail,47,0,0,0,fail,154,0,0,0,fail,205,0,0,0,0,0,0,0
RouteStick,15,0,fail,220,0,0,0,fail,233,0,0,1,success,211,0,0,1,success,207,0,0,1,0,1,1,0
RouteStick,16,1,success,97,0,0,1,success,109,0,0,1,success,110,0,0,1,success,94,0,0,0,0,0,0,0
RouteStick,17,1,success,151,0,0,0,fail,52,0,0,1,success,150,0,0,1,success,150,0,0,0,-1,1,0,0
RouteStick,18,1,success,207,0,0,0,fail,89,0,0,0,fail,206,0,0,1,success,206,0,0,-1,-1,0,0,-1
RouteStick,19,0,fail,102,0,0,0,fail,203,0,0,0,fail,102,0,0,0,fail,100,0,0,0,0,0,0,0
RouteStick,20,1,success,102,0,0,0,fail,134,0,0,0,fail,99,0,0,1,success,103,0,0,-1,-1,0,0,-1
RouteStick,21,1,success,101,0,0,0,fail,153,0,0,1,success,108,0,0,1,success,100,0,0,0,-1,1,0,0
RouteStick,22,0,fail,45,0,0,0,fail,48,0,0,1,success,262,0,0,0,fail,99,0,0,1,0,1,0,1
RouteStick,23,1,success,207,0,0,0,fail,102,0,0,0,fail,99,0,0,0,fail,96,0,0,-1,-1,0,-1,0
RouteStick,24,1,success,99,0,0,0,fail,46,0,0,1,success,111,0,0,1,success,98,0,0,0,-1,1,0,0
RouteStick,25,1,success,99,0,0,0,fail,49,0,0,0,fail,103,0,0,1,success,99,0,0,-1,-1,0,0,-1
RouteStick,26,1,success,259,0,0,0,fail,48,0,0,0,fail,260,0,0,1,success,259,0,0,-1,-1,0,0,-1
RouteStick,27,1,success,274,0,0,0,fail,63,0,0,0,fail,254,0,0,1,success,262,0,0,-1,-1,0,0,-1
RouteStick,28,1,success,154,0,0,0,fail,253,0,0,1,success,162,0,0,1,success,154,0,0,0,-1,1,0,0
RouteStick,29,1,success,103,0,0,0,fail,54,0,0,0,fail,92,0,0,1,success,101,0,0,-1,-1,0,0,-1
RouteStick,30,1,success,270,0,0,0,fail,77,0,0,1,success,286,0,0,1,success,268,0,0,0,-1,1,0,0
RouteStick,31,1,success,203,0,0,0,fail,132,0,0,1,success,207,0,0,1,success,202,0,0,0,-1,1,0,0
RouteStick,32,1,success,98,0,0,0,fail,141,0,0,1,success,98,0,0,1,success,97,0,0,0,-1,1,0,0
RouteStick,33,0,fail,93,0,0,0,fail,288,0,0,1,success,165,0,0,0,fail,97,0,0,1,0,1,0,1
RouteStick,34,0,fail,96,0,0,0,fail,55,0,0,0,fail,292,0,0,0,fail,96,0,0,0,0,0,0,0
RouteStick,35,0,fail,44,0,0,0,fail,87,0,0,0,fail,105,0,0,0,fail,44,0,0,0,0,0,0,0
RouteStick,36,1,success,102,0,0,0,fail,190,0,0,0,fail,91,0,0,1,success,102,0,0,-1,-1,0,0,-1
RouteStick,37,1,success,154,0,0,0,fail,50,0,0,1,success,158,0,0,1,success,154,0,0,0,-1,1,0,0
RouteStick,38,0,fail,283,0,0,0,fail,51,0,0,1,success,256,0,0,0,fail,96,0,0,1,0,1,0,1
RouteStick,39,0,fail,89,0,0,0,fail,124,0,0,0,fail,90,0,0,0,fail,90,0,0,0,0,0,0,0
RouteStick,40,1,success,151,0,0,0,fail,105,0,0,0,fail,151,0,0,1,success,151,0,0,-1,-1,0,0,-1
RouteStick,41,1,success,99,0,0,0,fail,125,0,0,1,success,97,0,0,1,success,96,0,0,0,-1,1,0,0
RouteStick,42,0,fail,102,0,0,0,fail,48,0,0,0,fail,153,0,0,0,fail,100,0,0,0,0,0,0,0
RouteStick,43,0,fail,99,0,0,0,fail,54,0,0,0,fail,99,0,0,0,fail,98,0,0,0,0,0,0,0
RouteStick,44,1,success,156,0,0,0,fail,52,0,0,0,fail,166,0,0,1,success,155,0,0,-1,-1,0,0,-1
RouteStick,45,1,success,152,0,0,0,fail,50,0,0,1,success,154,0,0,1,success,151,0,0,0,-1,1,0,0
RouteStick,46,0,fail,102,0,0,0,fail,46,0,0,1,success,207,0,0,0,fail,99,0,0,1,0,1,0,1
RouteStick,47,0,fail,95,0,0,0,fail,110,0,0,1,success,267,0,0,0,fail,93,0,0,1,0,1,0,1
RouteStick,48,1,success,94,0,0,1,success,100,0,0,1,success,93,0,0,1,success,93,0,0,0,0,0,0,0
RouteStick,49,1,success,96,0,0,0,fail,178,0,0,0,fail,104,0,0,1,success,93,0,0,-1,-1,0,0,-1
